real,predict
13191885.0,13379774.0
13191900.0,13380243.0
13191915.0,13380251.0
13191930.0,13380253.0
13191945.0,13380410.0
13191960.0,13381348.0
13191975.0,13381356.0
13191990.0,13381361.0
13192005.0,13381373.0
13192020.0,13381396.0
13192035.0,13381601.0
13192050.0,13381607.0
13192065.0,13381994.0
13192080.0,13381999.0
13192095.0,13382342.0
13192110.0,13382343.0
13192125.0,13382596.0
13192140.0,13382614.0
13192155.0,13382949.0
13192170.0,13383663.0
13192185.0,13383666.0
13192200.0,13384643.0
13192215.0,13385038.0
13192230.0,13385052.0
13192245.0,13385053.0
13192260.0,13385058.0
13192275.0,13385096.0
13192290.0,13385404.0
13192305.0,13386014.0
13192320.0,13386020.0
13192335.0,13386332.0
13192350.0,13386353.0
13192365.0,13386405.0
13192380.0,13386442.0
13192395.0,13386777.0
13192410.0,13386803.0
13192425.0,13386821.0
13192440.0,13387074.0
13192455.0,13387085.0
13192470.0,13387105.0
13192485.0,13387374.0
