real,predict
13187520.0,13314488.0
13187535.0,13314502.0
13187550.0,13314569.0
13187565.0,13314686.0
13187580.0,13314799.0
13187595.0,13314821.0
13187625.0,13314901.0
13187655.0,13314941.0
13187670.0,13315000.0
13187685.0,13315034.0
13187700.0,13315060.0
13187715.0,13315159.0
13187745.0,13315587.0
13187760.0,13315607.0
13187775.0,13315690.0
13187790.0,13315713.0
13187805.0,13315852.0
13187820.0,13316076.0
13187835.0,13317302.0
13187850.0,13317341.0
13187880.0,13317523.0
13187895.0,13317551.0
13187910.0,13317631.0
13187925.0,13317856.0
13187940.0,13317905.0
13187955.0,13318152.0
13187970.0,13318212.0
13187985.0,13318217.0
13188000.0,13318375.0
13188015.0,13318420.0
13188030.0,13318440.0
13188045.0,13318607.0
13188075.0,13318725.0
13188090.0,13318782.0
13188105.0,13318928.0
13188135.0,13319122.0
13188150.0,13319513.0
13188165.0,13319514.0
13188180.0,13319804.0
13188195.0,13320254.0
13188210.0,13320275.0
13188225.0,13320313.0
13188240.0,13320613.0
13188255.0,13320811.0
13188270.0,13320997.0
13188285.0,13321019.0
13188300.0,13321063.0
13188315.0,13321274.0
13188330.0,13321303.0
13188345.0,13321324.0
13188360.0,13321540.0
13188375.0,13321573.0
13188390.0,13321844.0
13188405.0,13321966.0
13188420.0,13322280.0
13188435.0,13322508.0
13188450.0,13322640.0
13188465.0,13323033.0
13188495.0,13323049.0
13188510.0,13323353.0
13188525.0,13323395.0
13188540.0,13323500.0
13188555.0,13323571.0
13188570.0,13323741.0
13188585.0,13324390.0
13188600.0,13324447.0
13188615.0,13324479.0
13188630.0,13324534.0
13188645.0,13324883.0
13188660.0,13325117.0
13188675.0,13325241.0
13188690.0,13325267.0
13188705.0,13325760.0
13188720.0,13325973.0
13188735.0,13326074.0
13188750.0,13326250.0
13188765.0,13326434.0
13188780.0,13326496.0
13188795.0,13326628.0
13188810.0,13326693.0
13188825.0,13326735.0
13188840.0,13326970.0
13188870.0,13327036.0
13188885.0,13327232.0
13188900.0,13327405.0
13188915.0,13327809.0
13188930.0,13327821.0
13188945.0,13327880.0
13188960.0,13327973.0
13188975.0,13328535.0
13188990.0,13328780.0
13189020.0,13328795.0
13189035.0,13329481.0
13189050.0,13329804.0
13189065.0,13329986.0
13189080.0,13330283.0
13189095.0,13330555.0
13189110.0,13330584.0
13189125.0,13330728.0
13189140.0,13330758.0
13189155.0,13330853.0
13189170.0,13331334.0
13189185.0,13331414.0
13189200.0,13331567.0
13189215.0,13331574.0
13189230.0,13331827.0
13189245.0,13332026.0
13189260.0,13332338.0
13189275.0,13332750.0
13189290.0,13332784.0
13189305.0,13332859.0
13189320.0,13333017.0
13189335.0,13333632.0
13189350.0,13333635.0
13189365.0,13333797.0
13189380.0,13334041.0
13189395.0,13334157.0
13189410.0,13334532.0
13189425.0,13334544.0
13189440.0,13334700.0
13189455.0,13334810.0
13189470.0,13335168.0
13189485.0,13335297.0
13189500.0,13335377.0
13189515.0,13335493.0
13189530.0,13335662.0
13189545.0,13335918.0
13189560.0,13336009.0
13189575.0,13336061.0
13189590.0,13336063.0
13189605.0,13336079.0
13189620.0,13336235.0
13189635.0,13336775.0
13189650.0,13336793.0
13189665.0,13336820.0
13189680.0,13337212.0
13189695.0,13337623.0
13189710.0,13337746.0
13189725.0,13337775.0
13189740.0,13338105.0
13189755.0,13338347.0
13189770.0,13338423.0
13189785.0,13338711.0
13189800.0,13338755.0
13189815.0,13338812.0
13189830.0,13338840.0
13189845.0,13339255.0
13189860.0,13339284.0
13189875.0,13339393.0
13189890.0,13339472.0
13189905.0,13339720.0
13189920.0,13339765.0
13189935.0,13340048.0
13189950.0,13340050.0
13189965.0,13340070.0
13189980.0,13340314.0
13190010.0,13340316.0
13190025.0,13340463.0
13190040.0,13340748.0
13190055.0,13340831.0
13190070.0,13340974.0
13190085.0,13340984.0
13190100.0,13340991.0
13190115.0,13341120.0
13190130.0,13341150.0
13190145.0,13341309.0
13190160.0,13341382.0
13190190.0,13341816.0
13190205.0,13342024.0
13190220.0,13342409.0
13190235.0,13342430.0
13190250.0,13342431.0
13190265.0,13342719.0
13190280.0,13342748.0
13190295.0,13342818.0
13190310.0,13343017.0
13190325.0,13343081.0
13190340.0,13343197.0
13190355.0,13343355.0
13190370.0,13343509.0
13190385.0,13343679.0
13190400.0,13343895.0
13190415.0,13344222.0
13190430.0,13344399.0
13190445.0,13344579.0
13190460.0,13344739.0
13190475.0,13345050.0
13190490.0,13345362.0
13190505.0,13345424.0
13190520.0,13345591.0
13190535.0,13345648.0
13190550.0,13346216.0
13190580.0,13346319.0
13190595.0,13346343.0
13190610.0,13346346.0
13190625.0,13346449.0
13190640.0,13346551.0
13190655.0,13346609.0
13190670.0,13346684.0
13190685.0,13346801.0
13190700.0,13346947.0
13190715.0,13347011.0
13190730.0,13347069.0
13190760.0,13347263.0
13190775.0,13347381.0
13190790.0,13347679.0
13190805.0,13347706.0
13190820.0,13347869.0
13190835.0,13347950.0
13190850.0,13348117.0
13190865.0,13348515.0
13190880.0,13348943.0
13190895.0,13349078.0
13190910.0,13349274.0
13190925.0,13349579.0
13190955.0,13349684.0
13190970.0,13349727.0
13190985.0,13349769.0
13191000.0,13350046.0
13191015.0,13350119.0
13191030.0,13350285.0
13191045.0,13350766.0
13191060.0,13350769.0
13191075.0,13350798.0
13191090.0,13351161.0
13191105.0,13351311.0
13191120.0,13351370.0
13191135.0,13351823.0
13191150.0,13351973.0
13191180.0,13352310.0
13191210.0,13352375.0
13191225.0,13352744.0
13191240.0,13352752.0
13191255.0,13352793.0
13191270.0,13352890.0
13191300.0,13353212.0
13191315.0,13353250.0
13191330.0,13353419.0
13191345.0,13353594.0
13191360.0,13353685.0
13191375.0,13353810.0
13191390.0,13354167.0
13191405.0,13354188.0
13191420.0,13354585.0
13191435.0,13354612.0
13191450.0,13354621.0
13191465.0,13354702.0
13191480.0,13354871.0
13191495.0,13355072.0
13191510.0,13355118.0
13191525.0,13355122.0
13191540.0,13355371.0
13191555.0,13355469.0
13191570.0,13355656.0
13191585.0,13356121.0
13191600.0,13356623.0
13191615.0,13356726.0
13191645.0,13357091.0
13191660.0,13357113.0
13191675.0,13357450.0
13191690.0,13357626.0
13191705.0,13358098.0
13191720.0,13358233.0
13191735.0,13358297.0
13191750.0,13358631.0
